elapsed_ms,current_diff,current_A,distance_cm,command
129632,0,0,179,STOP
129732,0,0,179,STOP
129833,0,0,97,STOP
129933,0,0,181,STOP
130034,0,0,180,STOP
130135,0,0,179,STOP
130235,13,0.636,147,FORWARD
130336,12,0.587,147,FORWARD
130436,14,0.685,177,FORWARD
130537,14,0.685,176,FORWARD
130638,11,0.538,174,FORWARD
130738,11,0.538,174,FORWARD
130839,13,0.636,87,FORWARD
130940,10,0.489,219,FORWARD
131040,12,0.587,255,FORWARD
131141,11,0.538,255,FORWARD
131241,9,0.44,255,FORWARD
131342,10,0.489,255,FORWARD
131443,8,0.391,255,FORWARD
131543,9,0.44,255,FORWARD
131644,9,0.44,151,FORWARD
131744,10,0.489,146,FORWARD
131845,10,0.489,190,FORWARD
131946,10,0.489,248,FORWARD
132046,10,0.489,255,FORWARD
132147,8,0.391,194,FORWARD
132247,11,0.538,193,FORWARD
132348,10,0.489,190,FORWARD
132449,9,0.44,184,FORWARD
132549,9,0.44,180,FORWARD
132650,9,0.44,147,FORWARD
132751,10,0.489,175,FORWARD
132851,10,0.489,157,FORWARD
132952,10,0.489,167,FORWARD
133052,9,0.44,164,FORWARD
133153,9,0.44,160,FORWARD
133254,12,0.587,158,FORWARD
133354,10,0.489,155,FORWARD
133455,9,0.44,151,FORWARD
133555,8,0.391,149,FORWARD
133656,8,0.391,145,FORWARD
133757,8,0.391,143,FORWARD
133857,9,0.44,139,FORWARD
133958,9,0.44,137,FORWARD
134059,10,0.489,134,FORWARD
134159,9,0.44,83,FORWARD
134260,10,0.489,127,FORWARD
134360,10,0.489,127,FORWARD
134461,10,0.489,121,FORWARD
134562,11,0.538,118,FORWARD
134662,11,0.538,116,FORWARD
134763,10,0.489,115,FORWARD
134863,11,0.538,172,FORWARD
134964,10,0.489,135,FORWARD
135065,10,0.489,132,FORWARD
135165,8,0.391,163,FORWARD
135266,10,0.489,76,FORWARD
135367,9,0.44,96,FORWARD
135467,10,0.489,152,FORWARD
135568,8,0.391,94,FORWARD
135668,11,0.538,87,FORWARD
135769,10,0.342,90,FORWARD
135870,11,0.538,140,FORWARD
135970,11,0.538,136,FORWARD
136071,10,0.489,132,FORWARD
136171,9,0.44,130,FORWARD
136272,11,0.538,104,FORWARD
136373,9,0.44,41,FORWARD
136473,9,0.44,119,FORWARD
136574,8,0.391,92,FORWARD
136675,9,0.44,113,FORWARD
136775,9,0.44,109,FORWARD
136876,9,0.44,106,FORWARD
136976,11,0.538,103,FORWARD
137077,10,0.489,100,FORWARD
137178,9,0.44,97,FORWARD
137278,9,0.44,93,FORWARD
137379,8,0.391,90,FORWARD
137479,10,0.489,86,FORWARD
137580,10,0.489,83,FORWARD
137681,9,0.44,80,FORWARD
137781,8,0.391,77,FORWARD
137882,10,0.489,74,FORWARD
137982,12,0.587,70,FORWARD
138083,11,0.538,67,STOP
138184,0,0,64,STOP
138284,0,0,64,STOP
138385,0,0,62,STOP
138486,0,0,62,STOP
138586,0,0,3,STOP
138687,0,0,62,STOP
138787,0,0,62,STOP
138888,0,0,62,STOP
138989,0,0,62,STOP
139089,0,0,62,STOP
139190,0,0,62,STOP
139290,0,0,62,STOP
139391,0,0,62,STOP
139492,0,0,56,STOP
139592,0,0,62,STOP
139693,0,0,61,STOP
139794,0,0,63,STOP
139894,0,0,65,STOP
139995,0,0,28,STOP
140095,0,0,48,STOP
140196,0,0,48,STOP
140297,0,0,46,STOP
140397,0,0,139,STOP
140498,0,0,220,STOP
140598,0,0,255,STOP
140699,0,0,255,STOP
140800,0,0,255,STOP
140900,0,0,255,STOP
141001,0,0,0,STOP
141102,0,0,0,STOP
141202,0,0,0,STOP
141303,10,0.489,127,FORWARD
141403,10,0.489,121,FORWARD
141504,11,0.538,118,FORWARD
141605,11,0.538,116,FORWARD
141705,10,0.489,115,FORWARD
141806,11,0.538,172,FORWARD
141906,10,0.489,135,FORWARD
142007,10,0.489,132,FORWARD
142108,8,0.391,163,FORWARD
142208,10,0.489,76,FORWARD
142309,9,0.44,96,FORWARD
142410,10,0.489,152,FORWARD
142510,8,0.391,94,FORWARD
142611,11,0.538,87,FORWARD
142711,10,0.342,90,FORWARD
142812,11,0.538,140,FORWARD
142913,11,0.538,136,FORWARD
143013,10,0.489,132,FORWARD
143114,9,0.44,130,FORWARD
143214,11,0.538,104,FORWARD
143315,9,0.44,41,FORWARD
143416,9,0.44,119,FORWARD
143516,8,0.391,92,FORWARD
143617,9,0.44,113,FORWARD
143717,9,0.44,109,FORWARD
143818,9,0.44,106,FORWARD
143919,11,0.538,103,FORWARD
144019,10,0.489,100,FORWARD
144120,9,0.44,97,FORWARD
144221,9,0.44,93,FORWARD
144321,8,0.391,90,FORWARD
144422,10,0.489,86,FORWARD
144522,10,0.489,83,FORWARD
144623,9,0.44,80,FORWARD
144724,8,0.391,77,FORWARD
144824,10,0.489,74,FORWARD
144925,12,0.587,70,FORWARD
145025,11,0.538,67,STOP
145126,0,0,64,STOP
145227,0,0,64,STOP
145327,0,0,62,STOP
145428,0,0,62,STOP
145529,0,0,3,STOP
145629,0,0,62,STOP
145730,0,0,62,STOP
145830,0,0,62,STOP
145931,0,0,62,STOP
146032,0,0,62,STOP
146132,0,0,62,STOP
146233,0,0,62,STOP
146333,0,0,62,STOP
146434,0,0,56,STOP
146535,0,0,62,STOP
146635,0,0,61,STOP
146736,0,0,63,STOP
146837,0,0,65,STOP
146937,0,0,28,STOP
147038,0,0,48,STOP
147138,0,0,48,STOP
147239,0,0,46,STOP
147340,0,0,139,STOP
147440,12,0.587,210,FORWARD
147541,11,0.538,125,FORWARD
147641,12,0.587,158,FORWARD
147742,10,0.489,188,FORWARD
147843,9,0.44,200,FORWARD
147943,10,0.489,195,FORWARD
148044,9,0.44,191,FORWARD
148145,10,0.489,190,FORWARD
148245,10,0.489,183,FORWARD
148346,10,0.489,97,FORWARD
148446,10,0.489,123,FORWARD
148547,10,0.489,119,FORWARD
148648,9,0.44,114,FORWARD
148748,10,0.489,111,FORWARD
148849,9,0.44,108,FORWARD
148949,11,0.538,105,FORWARD
