elapsed_ms,current_diff,current_A,distance_cm,command
19572,0,0,255,FORWARD
19672,12,0.587,255,FORWARD
19773,15,0.734,255,FORWARD
19873,13,0.636,255,FORWARD
19974,13,0.636,255,FORWARD
20074,12,0.587,255,FORWARD
20175,14,0.685,255,FORWARD
20275,13,0.636,255,FORWARD
20376,13,0.636,255,FORWARD
20476,16,0.782,69,FORWARD
20576,15,0.734,149,FORWARD
20677,14,0.685,148,FORWARD
20777,13,0.636,143,FORWARD
20878,14,0.685,142,FORWARD
20978,18,0.88,140,FORWARD
21079,14,0.685,139,FORWARD
21179,17,0.831,138,FORWARD
21280,14,0.685,137,FORWARD
21380,12,0.587,95,FORWARD
21481,16,0.782,98,FORWARD
21581,13,0.636,98,FORWARD
21682,12,0.587,48,FORWARD
21782,15,0.734,43,FORWARD
21883,16,0.782,46,FORWARD
21983,14,0.685,46,FORWARD
22084,14,0.685,128,FORWARD
22184,16,0.782,43,FORWARD
22285,15,0.734,43,FORWARD
22385,13,0.636,183,FORWARD
22486,14,0.685,229,FORWARD
22586,17,0.831,225,FORWARD
22687,15,0.734,181,FORWARD
22787,17,0.831,92,FORWARD
22888,14,0.685,131,FORWARD
22988,14,0.685,127,FORWARD
23089,17,0.831,99,FORWARD
23189,13,0.636,93,FORWARD
23289,14,0.685,91,FORWARD
23390,13,0.636,90,FORWARD
23490,16,0.782,90,FORWARD
23591,17,0.831,87,FORWARD
23691,17,0.831,86,FORWARD
23792,17,0.831,85,FORWARD
23892,14,0.685,85,FORWARD
23993,17,0.831,86,FORWARD
24093,15,0.734,87,FORWARD
24194,15,0.734,121,FORWARD
24294,17,0.831,119,FORWARD
24395,15,0.734,119,FORWARD
24495,15,0.734,134,FORWARD
24596,14,0.685,147,FORWARD
24696,13,0.636,200,FORWARD
24797,14,0.685,255,FORWARD
24897,13,0.636,255,FORWARD
24998,14,0.685,255,FORWARD
25098,13,0.636,207,FORWARD
25199,13,0.636,255,FORWARD
25299,14,0.685,255,FORWARD
25400,13,0.636,147,FORWARD
25500,14,0.685,147,FORWARD
25601,14,0.685,144,FORWARD
25701,14,0.685,142,FORWARD
25802,16,0.782,140,FORWARD
25902,16,0.782,138,FORWARD
26003,17,0.831,138,FORWARD
26103,16,0.782,53,FORWARD
26203,10,0.489,136,FORWARD
26304,12,0.587,143,FORWARD
26404,17,0.831,48,FORWARD
26505,16,0.782,48,FORWARD
26605,13,0.636,145,FORWARD
26706,14,0.685,41,FORWARD
26806,14,0.685,41,FORWARD
26907,16,0.782,97,FORWARD
27007,16,0.782,97,FORWARD
27108,14,0.685,81,FORWARD
27208,13,0.636,255,FORWARD
27309,17,0.831,228,FORWARD
27409,15,0.734,183,FORWARD
27510,16,0.782,175,FORWARD
27610,13,0.636,132,FORWARD
27711,0,0,255,STOP
27811,0,0,255,STOP
27912,0,0,255,STOP
28012,0,0,255,STOP
28113,0,0,255,STOP
28213,0,0,255,STOP
28314,0,0,255,STOP
28414,0,0,255,STOP
28515,0,0,255,STOP
28615,0,0,255,STOP
28716,0,0,255,STOP
28816,0,0,255,STOP
28916,0,0,255,STOP
29017,0,0,255,STOP
29117,0,0,255,STOP
29218,0,0,255,STOP
29318,0,0,255,STOP
29419,0,0,255,STOP
29519,0,0,255,STOP
29620,0,0,255,STOP
29720,0,0,255,STOP
29821,0,0,255,STOP
29921,0,0,255,STOP
30022,0,0,255,STOP
30122,0,0,255,STOP
30223,0,0,255,STOP
30323,0,0,255,STOP
30424,0,0,255,FORWARD
30524,12,0.587,255,FORWARD
30625,14,0.734,255,FORWARD
30725,13,0.636,255,FORWARD
30826,13,0.636,255,FORWARD
30926,14,0.587,255,FORWARD
31027,14,0.685,255,FORWARD
31127,13,0.636,255,FORWARD
31228,13,0.636,255,FORWARD
31328,16,0.782,69,FORWARD
31429,15,0.734,149,FORWARD
31529,14,0.685,148,FORWARD
31629,13,0.636,143,FORWARD
31730,14,0.685,142,FORWARD
31830,18,0.88,140,FORWARD
31931,14,0.685,139,FORWARD
32031,17,0.831,138,FORWARD
32132,14,0.685,137,FORWARD
32232,12,0.587,95,FORWARD
32333,14,0.782,98,FORWARD
32433,13,0.636,98,FORWARD
32534,12,0.587,48,FORWARD
32634,15,0.734,43,FORWARD
32735,16,0.782,46,FORWARD
32835,14,0.685,46,FORWARD
32936,14,0.685,128,FORWARD
33036,16,0.782,43,FORWARD
33137,15,0.734,43,FORWARD
33237,13,0.636,183,FORWARD
33338,14,0.685,229,FORWARD
33438,17,0.831,225,FORWARD
33539,15,0.734,181,FORWARD
33639,17,0.831,92,FORWARD
33740,14,0.685,131,FORWARD
33840,14,0.685,127,FORWARD
33941,17,0.831,99,FORWARD
34041,13,0.636,93,FORWARD
34142,14,0.685,91,FORWARD
34242,13,0.636,90,FORWARD
34342,16,0.782,90,FORWARD
34443,17,0.831,87,FORWARD
34543,17,0.831,86,FORWARD
34644,17,0.831,85,FORWARD
34744,14,0.685,85,FORWARD
34845,17,0.831,86,FORWARD
34945,15,0.734,87,FORWARD
35046,15,0.734,121,FORWARD
35146,17,0.831,119,FORWARD
35247,15,0.734,119,FORWARD
35347,15,0.734,134,FORWARD
35448,14,0.685,147,FORWARD
35548,13,0.636,200,FORWARD
35649,14,0.685,255,FORWARD
35749,13,0.636,255,FORWARD
35850,14,0.685,255,FORWARD
35950,13,0.636,207,FORWARD
36051,13,0.636,255,FORWARD
36151,14,0.685,255,FORWARD
36252,13,0.636,147,FORWARD
36352,14,0.685,147,FORWARD
36453,14,0.685,144,FORWARD
36553,14,0.685,142,FORWARD
36654,16,0.782,140,FORWARD
36754,16,0.782,138,FORWARD
36855,17,0.831,138,FORWARD
36955,16,0.782,53,FORWARD
37055,14,0.489,136,FORWARD
37156,12,0.587,143,FORWARD
37256,17,0.831,48,FORWARD
37357,16,0.782,48,FORWARD
37457,13,0.636,145,FORWARD
37558,14,0.685,41,FORWARD
37658,14,0.685,41,FORWARD
37759,16,0.782,97,FORWARD
37859,16,0.782,97,FORWARD
37960,14,0.685,81,FORWARD
38060,13,0.636,255,FORWARD
38161,17,0.831,228,FORWARD
38261,15,0.734,183,FORWARD
38362,16,0.782,175,FORWARD
38462,13,0.636,132,FORWARD
38563,0,0,255,STOP
38663,0,0,255,STOP
38764,0,0,255,STOP
38864,0,0,255,FORWARD
38965,14,0.587,255,FORWARD
39065,15,0.734,255,FORWARD
39166,13,0.636,255,FORWARD
39266,13,0.636,255,FORWARD
39367,14,0.587,255,FORWARD
39467,14,0.685,255,FORWARD
39568,13,0.636,255,FORWARD
39668,13,0.636,255,FORWARD
39768,16,0.782,69,FORWARD
39869,15,0.734,149,FORWARD
39969,14,0.685,148,FORWARD
40070,13,0.636,143,FORWARD
40170,14,0.685,142,FORWARD
40271,18,0.88,140,FORWARD
40371,14,0.685,139,FORWARD
40472,17,0.831,138,FORWARD
40572,14,0.685,137,FORWARD
40673,12,0.587,95,FORWARD
40773,16,0.782,98,FORWARD
40874,13,0.636,98,FORWARD
40974,14,0.587,48,FORWARD
41075,15,0.734,43,FORWARD
41175,16,0.782,46,FORWARD
41276,14,0.685,46,FORWARD
41376,14,0.685,128,FORWARD
41477,16,0.782,43,FORWARD
41577,15,0.734,43,FORWARD
41678,13,0.636,183,FORWARD
41778,14,0.685,229,FORWARD
41879,17,0.831,225,FORWARD
41979,15,0.734,181,FORWARD
42080,17,0.831,92,FORWARD
42180,14,0.685,131,FORWARD
42281,14,0.685,127,FORWARD
42381,17,0.831,99,FORWARD
42481,13,0.636,93,FORWARD
42582,14,0.685,91,FORWARD
42682,13,0.636,90,FORWARD
42783,16,0.782,90,FORWARD
42883,17,0.831,87,FORWARD
42984,17,0.831,86,FORWARD
43084,17,0.831,85,FORWARD
43185,14,0.685,85,FORWARD
43285,17,0.831,86,FORWARD
43386,15,0.734,87,FORWARD
43486,15,0.734,121,FORWARD
43587,17,0.831,119,FORWARD
43687,15,0.734,119,FORWARD
43788,15,0.734,134,FORWARD
43888,14,0.685,147,FORWARD
43989,13,0.636,200,FORWARD
44089,14,0.685,255,FORWARD
44190,13,0.636,255,FORWARD
44290,14,0.685,255,FORWARD
44391,13,0.636,207,FORWARD
44491,13,0.636,255,FORWARD
44592,14,0.685,255,FORWARD
44692,13,0.636,147,FORWARD
44793,14,0.685,147,FORWARD
44893,14,0.685,144,FORWARD
44994,14,0.685,142,FORWARD
45094,16,0.782,140,FORWARD
45194,16,0.782,138,FORWARD
45295,17,0.831,138,FORWARD
45395,16,0.782,53,FORWARD
45496,14,0.489,136,FORWARD
45596,14,0.587,143,FORWARD
45697,17,0.831,48,FORWARD
45797,16,0.782,48,FORWARD
45898,13,0.636,145,FORWARD
45998,14,0.685,41,FORWARD
46099,14,0.685,41,FORWARD
46199,16,0.782,97,FORWARD
46300,16,0.782,97,FORWARD
46400,14,0.685,81,FORWARD
46501,13,0.636,255,FORWARD
46601,17,0.831,228,FORWARD
46702,15,0.734,183,FORWARD
46802,16,0.782,175,FORWARD
46903,13,0.636,132,FORWARD
47003,0,0,255,STOP
47104,0,0,255,STOP
47204,0,0,255,STOP
47305,0,0,255,FORWARD
47405,12,0.587,255,FORWARD
47506,15,0.734,255,FORWARD
47606,13,0.636,255,FORWARD
47707,13,0.636,255,FORWARD
