elapsed_ms,current_diff,current_A,distance_cm,command
20079,0,0.000,0,STOP
20190,0,0.000,255,STOP
20278,0,0.000,255,STOP
20392,0,0.000,0,STOP
20502,0,0.000,0,STOP
20582,0,0.000,0,STOP
20693,0,0.000,255,STOP
20797,0,0.000,0,STOP
20894,0,0.000,0,STOP
20998,0,0.000,0,STOP
21086,0,0.000,255,STOP
21197,0,0.000,255,STOP
21286,0,0.000,255,STOP
21400,0,0.000,0,STOP
21514,0,0.000,0,FORWARD
21571,14,0.685,112,FORWARD
21675,12,0.587,130,FORWARD
21789,12,0.587,253,FORWARD
21896,15,0.734,255,FORWARD
22009,12,0.587,0,FORWARD
22110,12,0.587,0,FORWARD
22219,11,0.538,0,FORWARD
22303,13,0.636,0,FORWARD
22415,10,0.489,0,FORWARD
22499,11,0.538,0,FORWARD
22608,10,0.489,255,FORWARD
22702,10,0.489,0,FORWARD
22802,10,0.489,0,FORWARD
22893,9,0.440,255,FORWARD
23003,9,0.440,255,FORWARD
23117,11,0.538,0,FORWARD
23210,9,0.440,255,FORWARD
23289,8,0.391,255,FORWARD
23394,10,0.489,255,FORWARD
23503,11,0.538,255,FORWARD
23603,10,0.489,255,FORWARD
23706,10,0.489,255,FORWARD
23791,10,0.489,255,FORWARD
23907,11,0.538,255,FORWARD
24003,10,0.489,255,FORWARD
24105,9,0.440,255,FORWARD
24195,9,0.440,169,FORWARD
24314,10,0.489,248,FORWARD
24395,10,0.489,245,FORWARD
24501,10,0.489,227,FORWARD
24612,11,0.538,238,FORWARD
24700,11,0.538,222,FORWARD
24808,9,0.440,219,FORWARD
24896,8,0.391,215,FORWARD
25009,12,0.587,210,FORWARD
25121,11,0.538,125,FORWARD
25220,12,0.587,158,FORWARD
25306,10,0.489,188,FORWARD
25420,9,0.440,200,FORWARD
25501,10,0.489,195,FORWARD
25609,9,0.440,191,FORWARD
25720,10,0.489,190,FORWARD
25809,10,0.489,183,FORWARD
25906,10,0.489,183,FORWARD
26042,10,0.489,0,FORWARD
26106,12,0.587,176,FORWARD
26219,11,0.538,172,FORWARD
26340,10,0.489,0,FORWARD
26428,10,0.489,136,FORWARD
26519,9,0.440,189,FORWARD
26625,9,0.440,161,FORWARD
26709,11,0.538,156,FORWARD
26814,11,0.538,154,FORWARD
26918,9,0.440,151,FORWARD
27022,8,0.391,147,FORWARD
27111,9,0.440,144,FORWARD
27216,11,0.538,140,FORWARD
27330,9,0.440,148,FORWARD
27416,9,0.440,145,FORWARD
27532,10,0.489,135,FORWARD
27620,9,0.440,130,FORWARD
27712,10,0.489,97,FORWARD
27825,10,0.489,123,FORWARD
27928,10,0.489,119,FORWARD
28016,9,0.440,114,FORWARD
28120,10,0.489,111,FORWARD
28226,9,0.440,108,FORWARD
28339,11,0.538,105,FORWARD
28425,11,0.538,101,FORWARD
28536,10,0.489,97,FORWARD
28633,12,0.587,97,FORWARD
28733,10,0.489,96,FORWARD
28833,9,0.440,90,FORWARD
28939,11,0.538,88,FORWARD
29026,9,0.440,21,FORWARD
29150,9,0.440,80,FORWARD
29245,11,0.538,78,FORWARD
29325,8,0.391,77,FORWARD
29438,10,0.489,74,FORWARD
29547,9,0.440,71,FORWARD
29634,11,0.538,67,FORWARD
29728,10,0.489,65,FORWARD
29848,10,0.489,61,FORWARD
29928,8,0.391,59,FORWARD
30040,9,0.440,55,FORWARD
30151,11,0.538,53,FORWARD
30233,10,0.489,53,FORWARD
30349,10,0.489,46,FORWARD
30428,8,0.391,43,STOP
30540,0,0.000,42,STOP
30660,0,0.000,0,STOP
30742,0,0.000,61,STOP
30841,0,0.000,61,STOP
30941,0,0.000,60,STOP
31044,0,0.000,62,STOP
31149,0,0.000,60,STOP
31236,0,0.000,60,STOP
31352,0,0.000,63,STOP
31438,0,0.000,60,STOP
31543,0,0.000,65,STOP
31655,0,0.000,60,STOP
31850,0,0.000,60,STOP
31963,0,0.000,60,STOP
32058,0,0.000,62,STOP
