elapsed_ms,current_diff,current_A,distance_cm,command
101902,7,0.342,66,FORWARD
102003,7,0.342,96,FORWARD
102103,8,0.391,108,FORWARD
102204,8,0.391,104,FORWARD
102304,9,0.44,98,FORWARD
102405,8,0.391,93,FORWARD
102505,6,0.293,90,FORWARD
102606,9,0.44,85,FORWARD
102706,9,0.44,81,FORWARD
102807,9,0.44,76,FORWARD
102908,8,0.391,29,FORWARD
103008,7,0.342,56,FORWARD
103109,9,0.44,65,FORWARD
103209,9,0.44,63,FORWARD
103310,7,0.342,58,FORWARD
103410,10,0.489,70,FORWARD
103511,10,0.489,52,FORWARD
103611,9,0.44,150,FORWARD
103712,8,0.391,61,FORWARD
103812,8,0.391,56,FORWARD
103913,8,0.391,56,STOP
104013,0,0,60,STOP
104114,0,0,55,STOP
104214,0,0,122,STOP
104315,0,0,122,STOP
104416,0,0,107,STOP
104516,0,0,103,STOP
104617,0,0,123,STOP
104717,0,0,102,STOP
104818,0,0,121,STOP
104918,0,0,122,STOP
105019,0,0,121,STOP
105119,0,0,102,STOP
105220,0,0,121,STOP
105320,0,0,93,STOP
105421,0,0,96,STOP
105521,0,0,43,STOP
105622,0,0,29,STOP
105722,0,0,49,STOP
105823,0,0,123,STOP
105924,0,0,205,STOP
106024,0,0,211,STOP
106125,0,0,0,STOP
106225,0,0,0,STOP
106326,0,0,0,STOP
106426,0,0,0,STOP
106527,0,0,0,STOP
106627,0,0,0,STOP
106728,0,0,0,STOP
106828,0,0,0,STOP
106929,0,0,0,STOP
107029,0,0,0,STOP
107130,0,0,0,STOP
107231,0,0,0,STOP
107331,0,0,0,STOP
107432,0,0,0,STOP
107532,0,0,0,STOP
107633,0,0,0,STOP
107733,0,0,0,STOP
107834,0,0,0,STOP
107934,0,0,0,STOP
108035,0,0,255,STOP
108135,10,1.027,255,FORWARD
108236,12,0.587,255,FORWARD
108336,10,0.489,255,FORWARD
108437,11,0.538,255,FORWARD
108537,9,0.44,255,FORWARD
108638,10,0.489,255,FORWARD
108739,9,0.44,255,FORWARD
108839,9,0.44,212,FORWARD
108940,9,0.44,207,FORWARD
109040,9,0.44,255,FORWARD
109141,9,0.44,255,FORWARD
109241,9,0.44,255,FORWARD
109342,8,0.391,255,FORWARD
109442,8,0.391,255,FORWARD
109543,8,0.391,255,FORWARD
109643,8,0.391,255,FORWARD
109744,9,0.44,255,FORWARD
109844,9,0.44,171,FORWARD
109945,9,0.44,248,FORWARD
110045,8,0.391,242,FORWARD
110146,9,0.44,238,FORWARD
110247,8,0.391,234,FORWARD
110347,6,0.293,231,FORWARD
110448,8,0.391,221,FORWARD
110548,6,0.293,215,FORWARD
110649,8,0.391,212,FORWARD
110749,9,0.44,206,FORWARD
110850,8,0.391,204,FORWARD
110950,8,0.391,114,FORWARD
111051,9,0.44,193,FORWARD
111151,8,0.391,194,FORWARD
111252,7,0.342,186,FORWARD
111352,7,0.342,181,FORWARD
111453,7,0.342,178,FORWARD
111554,8,0.391,177,FORWARD
111654,8,0.391,171,FORWARD
111755,7,0.342,168,FORWARD
111855,8,0.391,162,FORWARD
111956,9,0.44,171,FORWARD
112056,7,0.342,150,FORWARD
112157,8,0.391,162,FORWARD
112257,9,0.44,158,FORWARD
112358,9,0.44,139,FORWARD
112458,8,0.391,149,FORWARD
112559,6,0.293,147,FORWARD
112659,8,0.391,139,FORWARD
112760,10,0.489,121,FORWARD
112860,7,0.342,130,FORWARD
112961,7,0.342,125,FORWARD
113062,6,0.293,90,FORWARD
113162,7,0.342,66,FORWARD
113263,7,0.342,96,FORWARD
113363,8,0.391,108,FORWARD
113464,8,0.391,104,FORWARD
113564,9,0.44,98,FORWARD
113665,8,0.391,93,FORWARD
113765,6,0.293,90,FORWARD
113866,9,0.44,85,FORWARD
113966,9,0.44,81,FORWARD
114067,9,0.44,76,FORWARD
114167,8,0.391,29,FORWARD
114268,7,0.342,56,FORWARD
114368,9,0.44,65,FORWARD
114469,9,0.44,63,FORWARD
114570,7,0.342,58,FORWARD
114670,10,0.489,70,FORWARD
114771,10,0.489,52,FORWARD
114871,9,0.44,150,FORWARD
114972,8,0.391,61,FORWARD
115072,8,0.391,56,FORWARD
115173,8,0.391,56,STOP
115273,0,0,60,STOP
115374,0,0,55,STOP
115474,0,0,122,STOP
115575,0,0,122,STOP
115675,0,0,107,STOP
